id,smiles,exactmass,rotatablebondcount,logp,formalcharge,acceptorcount,donorcount,polarsurfacearea,error
CHEMBL147095,Cc1ccc(-c2nc(CCOc3ccc(C[C@H](Nc4ccccc4C(=O)c4ccccc4)C(=O)O)cc3)c(C)o2)s1,566.187543,12,6.98024,0,7,2,101.66,
CID_10674509,CC1=CC=C(S1)C2=NC(=C(O2)C)CCOC3=CC=C(C=C3)CC(C(=O)O)NC4=CC=CC=C4C(=O)C5=CC=CC=C5,566.187543,12,6.98024,0,7,2,101.66,
CHEMBL201832,CCC(CC1=CC(=C(C=C1)OC)C(=O)NCC2=C(C=C(C=C2)C(F)(F)F)F)C(=O)O,427.140671,8,4.4364,0,3,2,75.63,
CHEMBL1813005,CCO[C@@H](Cc1ccc(OCc2nc(-c3sccc3C)oc2C)cc1)C(=O)O,401.129694,9,4.63114,0,6,1,81.79,
CID_56679849,CCOC(CC1=CC=C(C=C1)OCC2=C(OC(=N2)C3=C(C=CS3)C)C)C(=O)O,401.129694,9,4.63114,0,6,1,81.79,
CHEMBL471011,O=C(O)[C@H](Cc1ccc(C(F)(F)F)cc1)Oc1ccc(Cl)cc1,344.042707,5,4.4335,0,2,1,46.53,
CID_44590101,C1=CC(=CC=C1CC(C(=O)O)OC2=CC=C(C=C2)Cl)C(F)(F)F,344.042707,5,4.4335,0,2,1,46.53,
CHEMBL1934310,CC1=C(SC(=N1)C2=CC=C(C=C2)Cl)C(=O)NCC3CCCN(C3)C4=CC=CC(=C4)C(=O)O,469.12269,6,5.11652,0,5,2,82.53,
CHEMBL1091218,CC1=CC=C(C=C1)OC(=O)N(CC2=CC(=CC=C2)OCC3=C(OC(=N3)C4=CC=C(C=C4)C(F)(F)F)C)CC(=O)O,554.166471,9,6.64184,0,6,1,102.1,
CHEMBL257517,COc1ccc(-c2nc(CCOc3cccc(C[C@@H]4C(=O)N(c5ccc(C(C)(C)C)cc5)[C@@H]4C(=O)O)c3)c(C)o2)cc1,568.257337,10,6.23632,0,6,1,102.1,
CID_11757696,CC1=C(N=C(O1)C2=CC=C(C=C2)OC)CCOC3=CC=CC(=C3)CC4C(N(C4=O)C5=CC=C(C=C5)C(C)(C)C)C(=O)O,568.257337,10,6.23632,0,6,1,102.1,
CHEMBL572565,C1=CC=C(C=C1)CC(C(=O)O)OC2=CC=C(C=C2)OCC3=CC=CC=C3,348.136159,8,4.3403,0,3,1,55.76,
CHEMBL383011,C1CC(C1)C(CC2=CC=C(C=C2)OCCCOC3=C(C=C(C=C3)OC4=CC=C(C=C4)F)Cl)C(=O)O,498.16093,12,7.1627,0,4,1,64.99,
CHEMBL219687,COc1cc(-c2nc(C(F)(F)F)cs2)ccc1OCCCOc1ccc2c(c1)CC[C@H]2CC(=O)O,507.132729,10,6.1899,0,6,1,77.88,
CID_16110487,COC1=C(C=CC(=C1)C2=NC(=CS2)C(F)(F)F)OCCCOC3=CC4=C(C=C3)C(CC4)CC(=O)O,507.132729,10,6.1899,0,6,1,77.88,
CHEMBL219669,COc1cc(-c2nc(OC(C)C)cs2)ccc1OCCCOc1ccc2c(c1)CC[C@H]2CC(=O)O,497.187209,12,5.9583,0,7,1,87.11,
CID_10323599,CC(C)OC1=CSC(=N1)C2=CC(=C(C=C2)OCCCOC3=CC4=C(C=C3)C(CC4)CC(=O)O)OC,497.187209,12,5.9583,0,7,1,87.11,
CHEMBL5415906,C1=CC(=CN=C1)C2=NOC(=N2)C3=NSC=N3,231.021481,2,1.6501,0,7,0,77.59,
CHEMBL446489,CCCC1=C(C=CC(=C1)C(=O)C2=CC3=CC=CC=C3C=C2)OCCCN4C=CC5=C4C=CC=C5OC(C)(C)C(=O)O,549.251523,12,7.6891,0,5,1,77.76,
CHEMBL5076583,CC(C)(C(=O)O)OC1=C(C=C(C=C1F)CN2C(=O)N(C=N2)C3=CC=C(C=C3)C(F)(F)F)F,457.106097,6,3.6213,0,6,1,86.35,
CHEMBL197496,CCCC1=C(C=CC2=C1ON=C2C3=CC=CC=C3)OCCCOC4=CC=CC5=C4C=CN5CC(=O)O,484.199822,11,6.3345,0,6,1,86.72,
CHEMBL4471421,CCCCCC[C@H](Sc1nc2ccc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2s1)C(=O)O,532.011876,11,6.9196,0,6,2,96.36,
CHEMBL4445084,CCCCCC[C@@H](Sc1nc2ccc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2s1)C(=O)O,532.011876,11,6.9196,0,6,2,96.36,
CHEMBL4466709,CCCCCCC(C(=O)O)SC1=NC2=C(S1)C=C(C=C2)NS(=O)(=O)C3=C(C=C(C=C3)Cl)Cl,532.011876,11,6.9196,0,6,2,96.36,
CHEMBL402840,CCCOc1ccc(C[C@H](CC)C(=O)O)cc1CNC(=O)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,503.303559,11,6.5265,0,3,2,75.63,
CHEMBL272137,CCCOc1ccc(C[C@@H](CC)C(=O)O)cc1CNC(=O)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,503.303559,11,6.5265,0,3,2,75.63,
CHEMBL402841,CCCOC1=C(C=C(C=C1)CC(CC)C(=O)O)CNC(=O)C2=CC=C(C=C2)C34CC5CC(C3)CC(C5)C4,503.303559,11,6.5265,0,3,2,75.63,
CHEMBL573252,C1=CC=C(C=C1)CC(C(=O)O)OC2=CC=C(C=C2)SCC3=CC=CC=C3,364.113315,8,5.0536,0,3,1,46.53,
CHEMBL5173673,C1=CC=C(C=C1)COC(=O)NC(CSCC2=CC=C(C=C2)CC3=CC=C(C=C3)Cl)C(=O)O,469.111457,10,5.5436,0,4,2,75.63,
CHEMBL198929,CCCC1=C(C=CC2=C1ON=C2C(F)(F)F)OCCCOC3=CC4=C(C=C3)N(C=C4)CC5=NNN=N5,500.178373,10,5.1631,0,8,1,103.88,
CHEMBL221525,CC1=C(N=C(O1)C2=CC(=CC=C2)C(F)(F)F)CCOC3=NC=C(C=C3)CC4(CCCO4)C(=O)O,476.155906,8,4.86162,0,6,1,94.68,
CHEMBL192518,O=C(O)[C@H](Cc1ccccc1)Oc1ccc(C(F)(F)F)cc1,310.081679,5,3.7801,0,2,1,46.53,
CID_11335874,C1=CC=C(C=C1)CC(C(=O)O)OC2=CC=C(C=C2)C(F)(F)F,310.081679,5,3.7801,0,2,1,46.53,
CHEMBL121206,CCCC1=C(C=CC2=C1ON=C2C(F)(F)F)OCCCOC3=CC=CC4=C3C=CN4CC(=O)O,476.155906,10,5.6863,0,6,1,86.72,
CHEMBL80671,CC(C)OC(CC1=CC=C(C=C1)OCC2=NOC(=N2)C3=CC=C(C=C3)Cl)C(=O)O,416.113899,9,4.3897,0,6,1,94.68,
