id,smiles,exactmass,rotatablebondcount,logp,formalcharge,acceptorcount,donorcount,polarsurfacearea,error
CHEMBL4763395,C#Cc1cc(CC(P(=O)(OC(C)C)OC(C)C)P(=O)(OC(C)C)OC(C)C)cc(C(C)(C)C)c1,514.261312,12,7.9202,0,6,0,71.06,
CHEMBL5276525,CC(C)COP(=O)(OCC(C)C)C(Cc1cc(C(C)(C)C)nc(C(C)(C)C)c1)P(=O)(OCC(C)C)OCC(C)C,603.381762,16,9.6218,0,7,0,83.95,
CHEMBL2203597,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O)C(=O)O,470.33961,5,6.7228,0,3,2,74.6,
CHEMBL10,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,377.099811,4,4.6822,0,3,1,64.63,
CHEMBL1006,NCCCNCCSP(=O)(O)O,214.0541,7,-0.2493,0,4,4,95.58,
CHEMBL1009,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,197.068808,3,0.0522,0,4,4,103.78,
CHEMBL101,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,308.152478,5,3.7878,0,2,0,40.62,
CHEMBL101168,Nn1nnc2ccccc21,134.059246,0,0.1451,0,4,1,56.73,
CHEMBL1016,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,440.159689,7,4.0286,0,7,2,118.81,
CHEMBL1020,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,257.105193,4,2.19162,0,3,1,59.3,
CHEMBL1024,O=P1(NCCCl)OCCCN1CCCl,260.02482,5,1.884,0,2,1,41.57,
CHEMBL103,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,314.22458,1,4.7235,0,2,0,34.14,
CHEMBL104,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,344.108026,4,5.3767,0,2,0,17.82,
CHEMBL1042,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,384.339216,6,7.619,0,1,1,20.23,
CHEMBL1046,NCCCCCC(=O)O,131.094629,5,0.5901,0,2,2,63.32,
CHEMBL105,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,334.12772,3,-1.6512,0,8,3,146.89,
CHEMBL1054,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,378.902181,2,0.821,0,5,3,118.36,
CHEMBL1055,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,338.012806,2,0.9242,0,4,3,109.49,
CHEMBL1057,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,332.068473,0,3.6658,0,5,2,75.99,
CHEMBL106,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,306.104065,5,0.7358,0,7,1,81.65,
CHEMBL1062,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,330.219495,1,3.8384,0,3,1,54.37,
CHEMBL1065,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,353.210327,4,1.9351,0,4,2,57.5,
CHEMBL1068,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,252.089878,0,2.6422,0,2,1,63.4,
CHEMBL1069,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,435.22704,10,4.1617,0,5,2,112.07,
CHEMBL107,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,399.168188,5,2.8716,0,6,1,83.09,
CHEMBL1070,COc1ccc2cc(CCC(C)=O)ccc2c1,228.11503,4,3.37,0,2,0,26.3,
CHEMBL1071,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,293.105193,5,4.0258,0,3,1,63.33,
CHEMBL1073,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,445.178375,7,2.07812,0,6,3,130.15,
