id,smiles,exactmass,rotatablebondcount,logp,formalcharge,acceptorcount,donorcount,polarsurfacearea,error
CID_23645197,C[N+](C)(C)CCCCCCCCCCCCN1C(=O)C2=CC=CC=C2C1=O,373.284955,13,4.8898,1,2,0,37.38,
CHEMBL538062,CN(CCNC1=NN=C(C=C1)C2=CC=CC=C2)CC3=CC=CC=C3.Cl,354.161124,7,4.1093,0,4,1,41.05,
CHEMBL538602,Cc1cccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CC[N+](C)([O-])[C@@H]2N3C)c1.Cl,403.166269,2,4.40942,0,4,1,64.63,
CID_23645743,CC1=CC(=CC=C1)NC(=O)OC2=CC3=C(C=C2)N(C4C3(CC[N+]4(C)[O-])C)C.Cl,403.166269,2,4.40942,0,4,1,64.63,
CID_23645742,CCCC1=CC=CC=C1NC(=O)OC2=CC3=C(C=C2)N(C4C3(CC[N+]4(C)[O-])C)C,395.220892,4,4.6317,0,4,1,64.63,
CHEMBL335133,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C(=O)C(NC(=O)c5ccccc5)=CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C,462.324629,4,5.6982,0,3,1,49.41,
CID_3004425,CC(C1CCC2C1(CCC3C2CCC4C3(CC=C(C4=O)NC(=O)C5=CC=CC=C5)C)C)N(C)C,462.324629,4,5.6982,0,3,1,49.41,
CHEMBL3604338,C=CCNC(=S)N1CC[C@@]23C=C[C@@H](O)C[C@@H]2Oc2c(OC)cc(Br)c(c23)C1,450.061276,3,3.0435,0,4,2,53.96,
CID_58872792,COC1=CC(=C2CN(CCC34C2=C1OC3CC(C=C4)O)C(=S)NCC=C)Br,450.061276,3,3.0435,0,4,2,53.96,
CID_9823294,CCC1=CC=CC=C1NC(=O)OC2=CC3=C(C=C2)N(C4C3(CCN(O4)C)C)C,381.205242,3,4.1606,0,5,1,54.04,
CHEMBL121810,CCc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)O[C@@H]1N2C,381.205242,3,4.1606,0,5,1,54.04,
CID_23645752,CC1=CC(=CC(=C1)NC(=O)OC2=CC3=C(C=C2)N(C4C3(CC[N+]4(C)[O-])C)C)C,381.205242,2,4.29604,0,4,1,64.63,
CHEMBL3288078,CC1(C)[C@@H](O)CC[C@]2(C)[C@H]3CC[C@@H]4[C@H]5[C@H]([C@@]6(C)CO6)CC[C@]5(C)[C@@H](O)C[C@@]4(C)[C@]3(C)CC[C@@H]12,458.375995,1,6.2084,0,3,2,52.99,
CID_90644265,CC1(C2CCC3(C(C2(CCC1O)C)CCC4C3(CC(C5(C4C(CC5)C6(CO6)C)C)O)C)C)C,458.375995,1,6.2084,0,3,2,52.99,
CHEMBL357451,C[N+](C)(C)CCCCBr.[Br-],272.972774,4,-1.1283,0,0,0,0.0,
CHEMBL538098,C1CCN(CC1)CCNC2=NN=C(C=C2)C3=CC=CC=C3.Cl,318.161124,5,3.4632,0,4,1,41.05,
